,0
207,2.851256564806578
208,3.0175831575828065
209,1.4060991716223001
210,3.2330438690788283
211,5.054816374612077
212,1.9864285190434603
213,5.03901527446292
214,2.5023074076965655
215,3.8807443604587095
216,2.7124564594448843
217,3.480666382616278
218,2.9907111423157975
219,2.058815728197317
220,0.44661782801835526
221,2.342355719490487
222,5.166187927895954
223,1.630373140309103
224,5.122931878472837
225,4.950635479724578
226,4.877067646137699
227,2.7074558199483274
228,2.782761031217779
229,0.952848679375385
230,1.2281037271930684
231,4.479736451510946
232,1.4266251839372228
233,2.3711242214311805
234,2.9516423662438354
235,5.098870291413324
236,1.1247013321600905
237,5.07976297080036
238,3.5304031587534275
239,1.759938282662304
240,4.134625549042094
241,2.5225537042880797
242,4.847278593680483
243,4.826952311517784
244,1.066113769742693
245,5.145539583631898
246,5.028268082195343
247,1.7266962523742193
248,2.7200276510412644
249,0.14565648832388145
250,1.28429213809031
251,3.031052439741008
252,4.850038659929359
253,3.0862814365154896
254,5.096232345578341
255,0.48460035628251297
256,3.0594379527518987
257,0.052678361816993924
258,4.319000409897171
259,3.1952978475611387
260,1.2166594600360487
261,5.943933872763262
262,0.5837026917137145
263,0.9808517837936518
264,4.75755980509751
265,1.9858906770093716
266,0.3011356804157457
267,0.7211826590343011
268,5.12357270444875
269,1.5948435321724714
270,5.228513152833705
271,1.1929715100006997
272,1.1151427487787102
273,5.019245633224569
274,1.178186449204488
275,5.2097529258618565
276,1.3605184691693009
277,1.2019430737682089
278,5.071689851498314
279,4.949231994440838
280,0.514311495328001
281,2.0066454368959503
282,1.8993825315487738
283,2.6185400587331396
284,5.154988213997634
285,3.816375971245039
286,4.78212799007835
287,3.4562157858290288
288,4.945351971992492
289,0.11851954476521287
290,2.795846003480994
291,3.646514777270666
292,2.292672623013429
293,1.5853075944258697
294,2.5518059134228013
295,0.8040771762577561
296,2.5821954828471823
297,4.522480833954618
298,4.282603337645632
299,4.685896175658592
300,4.282043463993145
301,4.80095544160485
302,2.1220501420618505
303,1.4401532724352935
304,0.3943767253723096
305,1.2042073861514153
306,0.04545200043188735
307,4.616029202364597
308,2.540703136678056
309,4.340796629633913
310,0.7003553786804595
311,3.2451679434611105
312,2.959221665872971
313,1.0586936581000432
314,5.1018408914862015
315,4.252579883775477
316,1.2028863537439014
317,0.05034918951105927
318,4.074292834419979
319,2.25897916139587
320,4.3768083352595175
321,0.7131162156288302
322,1.507190178162726
323,5.119768739166538
324,5.249862200274047
325,1.1059651309589817
326,0.8350116564060155
327,0.34389366930753446
328,1.1441127063476841
329,4.515940602497895
330,5.268850072609989
331,5.241080539620379
332,5.437914774813867
333,5.163362127417045
334,4.84147251181296
335,0.897692847648019
336,2.22020776404922
337,4.903821240728716
338,0.6653444487664852
339,1.8157577303563655
340,1.6634559374378466
341,3.429535648214147
342,7.212487896382972
343,4.209989158448884
344,4.9316174829593
345,3.983856954421685
346,5.959028248292072
347,4.465796855768615
348,1.4180694927255302
349,1.380155458551089
350,5.139535755346536
351,0.8830337749261322
352,0.6563381412656504
353,3.5066691032204447
354,1.2615319254349113
355,0.9612897443647372
356,2.8174365878972374
357,0.8776863472191918
358,2.333250121203388
359,4.640330248607248
360,0.9980593070001429
361,2.4868867861127235
362,2.6244212651018874
363,5.119923639407921
364,1.217574376042712
365,0.41821199477569193
366,5.156936317188535
367,0.5586859206507135
368,5.6185999967865925
369,0.5831171253897729
370,5.239033734539806
371,3.087168916725074
372,5.0704406378637845
373,5.129339206390558
374,1.0712974785659481
375,1.2005394829679357
376,1.102672188287176
377,2.1331941210404795
378,4.662963979018058
379,3.6313421701141717
380,4.103584440233887
381,1.3977618371707357
382,5.0602778547620755
383,5.17237864027741
384,5.1829031992854135
385,3.317532636029111
386,1.2378639329734273
387,1.1101105363689046
388,4.721412189184239
389,0.7816160213529846
390,2.6339939197590794
391,1.131477785866514
392,3.2717696113438555
393,0.14566970483343056
394,0.5841855635786777
395,4.143429748636908
396,4.529922324023881
397,1.7088715799981515
398,5.248469715033561
399,5.126966682024213
400,4.866510618057486
401,0.8382113879162483
402,0.0022468311415697606
403,1.7968341277019437
404,3.806705133284927
405,4.396945669452112
406,5.332343855046833
407,1.1331321731189574
408,0.9525104113464081
409,4.2184530080857305
410,5.109885110094842
411,0.5266217628987655
412,4.5597751343176505
413,7.181148093384219
414,5.304848869005988
415,1.041314040960827
416,4.885274755123638
417,2.6946377817895892
418,1.2352913906128347
419,1.4423208210193308
420,3.8311614790518638
421,5.147609270090909
422,5.093466798802905
423,4.915087989106614
424,0.9933993942014935
425,2.145128252969598
426,6.389408380256942
427,1.2178501062632747
428,5.1511102811629295
429,4.582740819763954
430,4.30131039313207
431,4.290685872212984
432,5.251204412087082
433,1.0045785019529134
434,3.5884786960159696
435,5.001674295229771
436,6.734898678092777
437,1.1171364904382397
438,5.285973866571007
439,2.505502090202083
440,2.881646664818804
441,3.943686938335948
442,2.466392474298677
443,6.6960424294979966
444,1.8815637502469826
445,6.284894831421212
446,1.6628140073762465
447,1.628926121792197
448,2.607306930857855
449,2.168048848016479
450,4.36641841907711
451,0.5449197125741962
452,2.4427363056717386
453,2.8507530968581998
454,1.3699918272934055
455,4.327205987692081
456,4.958527804676008
457,2.9607489015771
458,4.860104873235123
459,2.350476120998804
460,1.1426735171312166
461,1.1360976923176669
462,1.1164380745656939
463,3.996917786920669
464,3.0040553304363424
465,1.2465517390575434
466,5.1879995297111945
467,0.7174437064768922
468,4.548508327141816
469,4.88006980436331
470,1.007944785211972
471,0.3504255643669545
472,9.17506226487165
473,2.30575971328534
474,5.178047279302191
475,5.513506335299106
476,4.630210586824053
477,1.1995628915721026
478,0.6576368070498982
479,0.5852692511860772
480,1.6658027928433117
481,4.797519452261925
482,2.1611492745408007
483,2.9404825849887835
484,5.04554409542253
485,0.7313289860481973
486,1.7883580123625766
487,0.07512290313592596
488,2.975497719644442
489,4.682132717669714
490,5.092538813956801
491,0.7019403263105177
492,4.505716640411993
493,2.5981921368273455
494,1.2517280063143157
495,1.1719887237247066
496,1.1006837004671164
497,0.9611670084194132
498,5.08333002798245
499,5.553012148488142
500,5.1180963013864105
501,5.17302014310829
502,2.4272156262672104
503,0.8625407516986274
504,0.01843276737109778
505,3.4943045890897153
506,0.8759517266594528
507,5.113594574025938
508,1.642054082429077
509,5.154740439054018
510,1.164161108845917
511,5.1489073661225
512,5.211066934254133
513,5.112808426879126
514,5.162312716355161
515,5.1224284093130645
516,4.915153450710855
517,0.029663118487404327
518,0.3094048042970621
519,4.584481042844533
520,1.1341550421536881
521,1.291947525568958
522,5.365414834385623
523,2.981110585017624
524,4.158320547123684
525,5.212235478279692
526,5.026076745942173
527,2.2688997745515986
528,5.143586436280439
529,0.6742569916565473
530,2.22900396634628
531,3.0642698387193894
532,7.94644461975744
533,2.176598172389742
534,2.495410891937742
535,3.477512036923534
536,2.149756135009219
537,2.2094244321819723
538,1.5946075148933945
539,1.681859437804326
540,3.930700990063544
541,4.741830946474186
542,0.32602377903675883
543,4.5934777237898174
544,1.8468642876716648
545,5.051031920604855
546,0.7071777553573625
547,1.7275402804831712
548,5.270482666207458
549,1.7119654530718034
550,5.391258865908333
551,4.597597505697948
552,4.18833574123437
553,5.154968868317517
554,2.197181145208336
555,5.240412371177552
556,4.828915408566403
557,0.81823831885273
558,1.6215739566838059
559,2.830178884552551
560,4.908954455781464
561,2.6202502731112216
562,4.370351625214262
563,3.9255778952845777
564,2.8436958967487898
565,5.101086835578162
566,5.045431734499045
567,5.181754161892404
568,1.1163378711446144
569,0.4100956915246622
570,2.3084741689512907
571,1.4866189760850812
572,1.765665742298457
573,4.139808461735923
574,2.7253325291996786
575,0.6968520861369167
576,1.000594662205549
577,0.03587666746213669
578,3.587532920207895
579,0.973740962556561
580,4.149442821888398
581,3.7129422595089916
582,4.610710192291774
583,3.162813977728023
584,0.4340454211610223
585,2.5237566776088145
586,5.110238935352752
587,1.3102488083125354
588,0.6863202506092467
589,3.061532005752732
590,2.310813803550681
591,5.0031686888177385
592,0.7521131075515984
593,4.519176217362559
594,0.47572299088537817
595,2.2479366666951277
596,5.195495808396853
597,5.278963846762476
598,5.296789200297559
599,1.174802339126278
600,5.1150953849692025
601,4.6443633788956955
602,0.8840742477512792
603,2.5774574312734972
604,5.185194806090999
605,5.533506653448751
606,5.125137293550451
607,1.1155359618742406
608,4.415437008537799
609,2.9701277112942552
610,1.3735624958895343
611,0.11862361014193623
612,4.699434323020062
613,0.812884082861661
614,1.3848501633989296
615,6.2178592855362105
616,6.452241041881365
617,0.7829525183512296
618,2.3754964221646317
619,2.230615755981413
620,1.747285104230876
621,1.1348118984492128
622,4.698139113851168
623,3.650835979565077
624,1.5660540193138777
625,1.872032718428948
626,3.8499303936417677
627,5.135683763199996
628,4.637660647067706
629,3.1085705201218157
630,5.428919134673609
631,5.10485562752316
632,4.753570847607201
633,1.495534259292206
634,2.3952329711595883
635,3.1680787390251455
636,1.2069730758496522
637,4.827405518889353
638,7.997979419070416
639,0.6938166846807332
640,0.34714032422274427
641,4.306365469462355
642,1.1505876133198396
643,6.549208907209608
644,2.1833336319170167
645,0.643867204285291
646,1.8259263594465431
647,0.23405875881181748
648,0.9653552778241318
649,1.3302827987599835
650,0.3744433887619947
651,1.325340015391569
652,2.265922434266305
653,3.3976649407357398
654,2.7752165273396794
655,4.302537527822748
656,2.2957576602645817
657,1.5272119178472088
658,3.707345175422103
659,3.51827544470462
660,5.048140234741912
661,2.1947162690563324
662,3.3735467284257252
663,1.7856609720689436
664,1.7632148832093255
665,5.172622182242483
666,5.2051145696882575
667,1.1984881239492788
668,1.179424482232923
669,0.576833994283278
670,2.3241037245275917
671,4.177444328770701
672,2.6058463762212636
673,3.026528673952454
674,0.2549358633078769
675,3.538000310607821
676,0.9005749299199826
677,1.983221777511695
678,4.330131445614025
679,1.3249630345071677
680,1.629642576404272
681,2.417835080950224
682,1.1473316657414525
683,2.3987562859034464
684,4.672769328120887
685,2.8776314336940474
686,5.460673897644791
687,4.595468661553334
688,3.3086043486462287
689,1.1227447633448955
690,1.0208539973672548
691,4.973729686518455
692,1.47846417987768
693,6.197819897766305
694,1.1397322870315034
695,4.937086298113024
696,1.1501015732410074
697,3.062925999373963
698,2.044082190158872
699,2.7116237380579777
700,3.8867842148309464
701,4.3527587824559
702,1.6695394493205504
703,1.3749419102927922
704,5.08881670406631
705,2.176884065002424
706,0.6977384813888945
707,2.7543285862992666
708,4.190273574662566
709,1.9551821418902566
710,4.416048778317511
711,3.7247865064666748
712,1.419381497440916
713,4.9592815464343865
714,4.908323371399711
715,2.9814137727380152
716,0.31010352802231367
717,3.426348307732624
718,5.107127488502074
719,5.098883729095314
720,4.5181042260837305
721,2.168390422705956
722,2.20376552481915
723,4.9564679737706925
724,4.667249952611477
725,3.191841308938482
726,3.8333423304483194
727,2.945042526034108
728,5.167228927214641
729,5.148607018932414
730,5.261504579075202
731,5.075071924266355
732,1.121379430413868
733,0.4246869432470748
734,0.2983856497914873
735,3.6325677190231973
736,2.123031039399907
737,0.8434185669249432
738,8.966622780233209
739,4.6655512323726525
740,4.497583308524384
741,4.44276004118366
742,0.9899269677667766
743,1.9459429558328283
744,0.8162717022529724
745,0.0941112623058169
746,6.182317762444349
747,3.712250991687685
748,5.191157445029067
749,1.035290361756476
750,4.968040851094265
751,5.370000524103429
752,4.895786737981841
753,2.6566824483764337
754,1.3083357848255135
755,2.7248328527505477
756,5.361680890354893
757,5.3202472949138135
758,5.034413207955932
759,5.0659707933655636
760,5.285184577371066
761,1.136031488621559
762,1.15122087138746
763,0.871523400751298
764,3.8158448925943964
765,4.455877984270799
766,5.326640765401299
767,4.732192365169418
768,1.5513264247108063
769,4.74171264667115
770,2.200627446772633
771,0.35443440218300637
772,0.9459223624635801
773,1.5339779292857214
774,1.418379803105759
775,6.739023552578757
776,1.2282860645646771
777,0.10144872456517173
778,2.601264874879416
779,1.0942040350970508
780,1.1030954189143964
781,5.004056328427198
782,0.8037787809404695
783,0.6508520833498257
784,5.044553287991035
785,1.9993706855619813
786,1.4616978052409706
787,2.861496424342957
788,4.4392890731497925
789,0.4722454198272492
790,1.0068965952294815
791,4.658346762367712
792,5.626581075630906
793,4.70506735937059
794,8.134737571374211
795,3.4369569002848617
796,0.8845315547671551
797,0.19291199983476592
798,1.6961066086603453
799,3.3033817510842836
800,0.8665684602538116
801,2.101585224221721
802,1.0241065872440651
803,5.0045464795211805
804,1.061404446173493
805,5.376022741685704
806,1.176340049922343
807,1.0537287213362645
808,4.924842811268428
809,3.2205528707793714
810,2.822290194897966
811,3.4745061158010118
812,4.342314230395476
813,3.656650135517617
814,4.982084434554244
815,1.1242988549694901
816,4.953261512839509
817,3.5916692441888847
818,1.455167397081832
819,4.333434332746161
820,3.368358075168005
821,6.506885561591011
822,3.478171551889178
823,4.705204448698101
824,4.517652593081202
825,3.204735236599032
826,2.5927299392174965
827,3.0492826956492443
828,5.078237202772928
829,2.844378596434669
830,3.380365965076394
831,8.043492091115196
832,1.325782225024137
833,4.649838422321225
834,3.142602411192436
835,1.1380630098891988
836,2.362787100650017
837,1.5159963672922612
838,3.845267501386263
839,4.3227119752400265
840,5.112433571803661
841,5.125062710727978
842,1.2394051569267508
843,1.9017186769689332
844,1.1910519998293239
845,1.1239979592560947
846,4.5173146442368
847,1.2195903107322397
848,2.5214625414082183
849,5.273305822759064
850,2.949830865737157
851,5.323043870711433
852,5.0633523758519585
853,5.379339336181947
854,5.217046588302179
855,5.192689656156262
856,5.186757446880603
857,4.556738791258356
858,3.7280789641386405
859,5.429612994050912
860,4.6303160292800465
861,0.9110088762298825
862,4.7901827211810275
863,2.345938050650254
864,4.070147445952969
865,4.027959544856947
866,4.552301675253226
867,5.005438309679034
868,0.9523390319325954
869,4.752152002705792
870,2.9951240175088967
871,2.0342381326986905
872,7.7307236989795465
873,4.502332019973356
874,1.4554437784823906
875,5.049340713915621
876,4.927384967328609
877,4.497752527019985
878,5.021742608234892
879,3.22216781218567
880,4.5779487389783755
881,3.9682191833223284
882,5.232592943222583
883,4.6331370518553605
884,2.944626438279107
885,1.6659417837076975
886,4.918220574756992
887,1.9530108133475546
888,3.075983180432049
889,3.556619236229556
890,1.7581736907083738
891,3.3628287557351366
892,1.0991133387932972
893,4.995763915835499
894,4.2916662056600945
895,2.6119870346926066
896,2.807904620231102
897,5.122951610794025
898,0.503403775594625
899,5.213156039883421
900,2.798165091071658
901,4.926729680547137
902,1.117279053638322
903,1.2732144556594809
904,2.2782871323615104
905,0.27341871963200903
906,1.9494749637040427
907,5.194410625232916
908,1.0723399274524998
909,4.768963285840149
910,1.8200865196160614
911,5.1919032824052795
912,5.073538057061357
913,2.163732876943964
914,4.471714574699965
915,1.5917111740103598
916,2.285434726418691
917,2.9244143450350437
918,1.826138532932524
919,0.5338069402943935
920,2.1035969865733914
921,0.6266845171428745
922,5.218916357625931
923,4.225615006833662
924,3.6412282334206694
925,5.281553372198073
926,4.612250659537277
927,2.156443842890564
928,4.333516809106289
929,5.271552675341809
930,4.507942811278049
931,2.1106836470344184
932,5.028901922230557
933,5.070692033748656
934,3.4236900792807354
935,0.7101955993578839
936,5.193976077728861
937,4.598134946020046
938,3.807375980791742
939,0.41248789711968614
940,6.010903636665305
941,4.4397963299191066
942,1.2189537655003804
943,1.9036953021140355
944,1.1424534336696914
945,2.430633013473365
946,3.0262711394318442
947,5.124572712109485
948,4.589815185246182
949,2.4488472192835338
950,1.1904762328223684
951,1.118002396324703
952,5.06181692085971
953,1.010456317523635
954,1.2445885532426866
955,0.44475200989014096
956,5.034126831068409
957,4.838215355833418
958,0.336676588214313
959,6.511020510186397
960,1.2608591216708167
961,1.0839919607075317
962,4.390777931890171
963,5.77728283268756
964,2.130680584631107
965,0.5169770346328733
966,2.6241395699870087
967,1.3808986452873107
968,3.6707154702880613
969,0.3226825433093048
970,4.760867637665516
971,1.4755096171051183
972,5.13056803541268
973,4.8984295490589
974,2.779561390169185
975,0.0632834174705682
976,1.7970616896357157
977,0.2733070368521213
978,6.3734067640211
979,4.4005822204810086
980,0.012205617324652973
981,4.639583127562081
982,3.1385734730718644
983,0.3494880828616083
984,0.6580564452766638
985,5.102045173896091
986,4.386627497554546
987,4.720304488636447
988,0.8418261773607753
989,3.5621941073456025
990,4.601937457324368
991,1.4545874540229884
992,5.247702841356923
993,4.966442053988865
994,1.6360093307162162
995,1.9759983796993974
996,4.253838126418739
997,3.4022713631875288
998,2.7889103313403982
999,2.1600928975521785
1000,1.980989518218682
1001,3.282547509649797
1002,5.187667498692809
1003,5.343355401296162
1004,4.949327397497269
1005,1.52965902747715
1006,2.003316037606575
1007,4.785893643163894
1008,4.71020626324527
1009,0.22841266792310932
1010,0.07815233893057605
1011,1.151455110435063
1012,0.3867139350189497
1013,4.972664290334819
1014,1.119036512244913
1015,5.059341688248295
1016,4.340450152705099
1017,6.296122056815999
1018,4.631036916054987
1019,3.231540094182183
1020,3.9003832919209525
1021,0.2450005376752198
1022,4.305378969579601
1023,2.6026274131519957
1024,1.4122400383879286
1025,4.12140362523818
1026,2.07883013979748
1027,4.793108018412144
1028,1.117481673408163
1029,5.41169163746754
1030,3.2486870132555876
1031,3.742892256407934
1032,2.002265807347478
1033,0.9507055551243394
1034,0.3744088171637552
1035,1.0105434894915057
1036,3.5302605827333022
1037,1.3843781580680172
1038,0.6435226169189777
1039,2.3799856668685404
1040,2.226957352065712
1041,0.16925115738253627
1042,4.645704598946262
1043,2.4521321632839435
1044,2.828192430128979
1045,2.8359249813106953
1046,5.012608672906841
1047,2.0262812379436705
1048,0.0011166858018791803
1049,5.024832981200998
1050,2.233171103145554
1051,1.761513299563132
1052,1.475063333291597
1053,4.088423685893355
1054,2.614313875953803
1055,0.7176064183508635
1056,3.4791003477259275
1057,4.66498243044647
1058,2.105269197171047
1059,1.2851441647611697
1060,0.4133858792743603
1061,0.7146233824998472
1062,4.865133234717781
1063,5.39525673589074
1064,1.2596986644253605
1065,3.561083678669716
1066,0.18113452459971224
1067,6.012385228884083
1068,2.706562924683046
1069,5.1015763817444935
1070,5.143892397621054
1071,5.0805057163234375
1072,5.237035893149119
1073,5.1736821057404905
1074,5.05931915983831
1075,1.1915136201322505
1076,5.2518714549265475
1077,3.1659346149209777
1078,4.7556111907044345
1079,0.3668554861956619
1080,1.2832478205773792
1081,3.769715390778824
1082,8.821867819171324
1083,0.3839774605828506
1084,3.3758055046949553
1085,1.6728423991628734
1086,4.967037300346639
1087,4.098324606812045
1088,4.558098049965334
1089,1.2518501753740714
1090,1.0493397580976132
1091,4.062019119809966
1092,0.8716349254507578
1093,0.9822813124843384
1094,2.981563825485661
1095,5.047061717757649
1096,1.350382025056081
1097,1.3940135038053025
1098,0.7405124861722407
1099,5.256983604458558
1100,4.993731030066813
1101,4.727779010300336
1102,0.43039721530278596
1103,5.231805986140013
1104,2.0765307121737586
1105,0.5877283778429302
1106,2.573053503339886
1107,0.8660381551782019
1108,5.161876307935052
1109,5.17633253210672
1110,4.9955181522642915
1111,1.2062021067367472
1112,1.8750655003490462
1113,2.7590610538100386
1114,6.261683833761216
1115,2.2743486434592697
1116,1.1158280953466821
1117,1.4387568452223023
1118,0.8863311566461934
1119,1.170269484683494
1120,4.499182406652276
1121,5.7433819700126
1122,4.332979364312217
1123,5.771184104994294
1124,5.075311752122315
1125,4.052562659751364
1126,7.845604454910919
1127,1.3890419666048373
1128,5.009117923799251
1129,1.3046828548208762
1130,4.891262937790725
1131,4.391217677053072
1132,0.5734029534721424
1133,2.69941556825128
1134,4.5623136445932895
1135,1.6215563658834236
1136,6.582759052967575
1137,5.126996672430581
1138,2.8977663490742485
1139,2.403360226459113
1140,0.05299872162160657
1141,2.092627706536561
1142,0.4540010454407559
1143,3.358002478430911
1144,0.30840195025030515
1145,4.622610749231749
1146,3.902787567414329
1147,4.605931399137313
1148,2.8271680402811317
1149,3.6269355010481323
1150,5.993873457674311
1151,5.060933454625642
1152,1.4096708632216526
1153,0.17474476820482576
1154,1.2648259187823292
1155,5.099507632133331
1156,5.01907213732434
1157,3.074936676673749
1158,1.3032750609545634
1159,2.0615027520575904
1160,3.8090245894227612
1161,3.3771971833010865
1162,1.9956026798795659
1163,5.099880730529449
1164,2.877829674215897
1165,0.049599289051494244
1166,2.1871393033479807
1167,7.132822980299562
1168,5.099064969387379
1169,4.572090136231861
1170,2.602567755319934
1171,1.6028520265814725
1172,4.578580352615181
1173,7.144274909271456
1174,0.9665383595947745
1175,5.015854924335833
1176,5.209535477701548
1177,4.751939992265794
1178,1.6602509071554492
1179,0.21226642811267205
1180,1.4793483727575358
1181,4.000146658124984
1182,0.5396062250924858
1183,0.20392275503078228
1184,1.4972433132013847
1185,5.526346611055942
1186,4.801310851525008
1187,1.9224391449441252
1188,4.157171177649763
1189,3.8812888217543
1190,2.090272761736378
1191,2.9146637184340296
1192,5.200963354345306
1193,5.11438818538597
1194,5.316869401520773
1195,4.83366643634554
1196,1.6475561745600775
1197,5.0826589330771075
1198,1.198843061288224
1199,5.082952404448697
1200,4.94091705426149
1201,0.8659496371140083
1202,2.4905072880476804
1203,4.941168234678139
1204,1.9410384430353855
1205,2.3047916419018777
1206,4.743913152979062
1207,1.0176688370906721
1208,0.3797854072206637
1209,3.118104422677801
1210,0.03188243099781318
1211,4.084008164879297
1212,0.4516326965692174
1213,1.584128755010242
1214,1.5161121825318795
1215,4.174940893339349
1216,1.2958119696825705
1217,4.316888741009947
1218,6.0266888606234215
1219,4.8188892972073525
1220,3.888637955368936
1221,4.955524139545096
1222,5.116205062539391
1223,4.679631716312836
1224,0.9665104085425892
1225,1.7282406232213594
1226,5.016234548663946
1227,5.368101401886754
1228,5.320337781538166
1229,4.823296119735866
1230,2.4846700660456333
1231,2.2571009040838916
1232,2.642548389575749
1233,0.10092587805402031
1234,2.6333536007762564
1235,4.35224104055242
1236,1.0273392249590487
1237,2.8325029792764638
1238,0.7813103905469141
1239,1.67191857527299
1240,2.6962591094701396
1241,1.2321723565918221
1242,2.7309023348649824
1243,1.6435410756177764
1244,1.646133224811467
1245,1.292934929907295
1246,5.815275510107784
1247,2.8968216859350564
1248,2.0359122145146715
1249,2.608199851022028
1250,2.5288793129368434
1251,2.9289177355078584
1252,2.2115161892656374
1253,3.1531693304411452
1254,0.21949899251202565
1255,3.8888267609224005
1256,4.639748025749217
1257,0.8583034654251105
1258,3.6702529433316555
1259,4.305290012049373
1260,3.839322927090376
1261,1.7275978897432924
1262,0.7016100428605314
1263,2.4498517578979144
1264,0.5757663905428569
1265,5.025238586645986
1266,5.228193070587746
1267,0.4071201907686597
1268,0.11003940616512686
1269,2.5138355292016703
1270,3.6180241928311703
1271,4.665608795621839
1272,1.3486184075328427
1273,0.331302759565812
1274,3.913830978842025
1275,0.04148071726112246
1276,1.2013812323750095
1277,0.271306224904959
1278,3.1265917322803034
1279,3.8138908344603806
1280,3.966886952417452
1281,1.965341470336031
1282,1.2182011512518496
1283,1.095571875112039
1284,2.5033782242775535
1285,3.1834031957559317
1286,3.6557480891418668
1287,8.556618365067875
1288,1.224831501710603
1289,1.1547323777129923
1290,3.944108219899756
1291,7.965358303747177
1292,1.0873047776816307
1293,5.030531494582754
1294,4.880064446447124
1295,1.550247155502709
1296,3.028599743967071
1297,4.664327414516134
1298,0.680847360122377
1299,3.375961798027392
1300,1.3666439161092057
1301,2.0279670674554806
1302,1.0657772135969124
